datetime,location,depth_m,temp_degC
2024-07-03 10:30:00,Kipawa,1.5,19.64560546875
2024-07-03 11:00:00,Kipawa,1.5,19.64560546875
2024-07-03 11:30:00,Kipawa,1.5,19.60270507812499
2024-07-03 12:00:00,Kipawa,1.5,19.60270507812499
2024-07-03 12:30:00,Kipawa,1.5,19.60270507812499
2024-07-03 13:00:00,Kipawa,1.5,19.60270507812499
2024-07-03 13:30:00,Kipawa,1.5,19.559804687499998
2024-07-03 14:00:00,Kipawa,1.5,19.60270507812499
2024-07-03 14:30:00,Kipawa,1.5,19.60270507812499
2024-07-03 15:00:00,Kipawa,1.5,19.60270507812499
2024-07-03 15:30:00,Kipawa,1.5,19.73140625
2024-07-03 16:00:00,Kipawa,1.5,19.774306640624992
2024-07-03 16:30:00,Kipawa,1.5,19.860107421874993
2024-07-03 17:00:00,Kipawa,1.5,19.860107421874993
2024-07-03 17:30:00,Kipawa,1.5,19.9030078125
2024-07-03 18:00:00,Kipawa,1.5,19.9030078125
2024-07-03 18:30:00,Kipawa,1.5,19.860107421874993
2024-07-03 19:00:00,Kipawa,1.5,19.98880859375
2024-07-03 19:30:00,Kipawa,1.5,20.031708984374994
2024-07-03 20:00:00,Kipawa,1.5,20.031708984374994
2024-07-03 20:30:00,Kipawa,1.5,20.031708984374994
2024-07-03 21:00:00,Kipawa,1.5,19.945908203124993
2024-07-03 21:30:00,Kipawa,1.5,20.031708984374994
2024-07-03 22:00:00,Kipawa,1.5,20.031708984374994
2024-07-03 22:30:00,Kipawa,1.5,20.031708984374994
2024-07-03 23:00:00,Kipawa,1.5,19.98880859375
2024-07-03 23:30:00,Kipawa,1.5,19.945908203124993
2024-07-04 00:00:00,Kipawa,1.5,19.860107421874993
2024-07-04 00:30:00,Kipawa,1.5,19.81720703125
2024-07-04 01:00:00,Kipawa,1.5,19.860107421874993
2024-07-04 01:30:00,Kipawa,1.5,19.774306640624992
2024-07-04 02:00:00,Kipawa,1.5,19.774306640624992
2024-07-04 02:30:00,Kipawa,1.5,19.81720703125
2024-07-04 03:00:00,Kipawa,1.5,19.774306640624992
2024-07-04 03:30:00,Kipawa,1.5,19.81720703125
2024-07-04 04:00:00,Kipawa,1.5,19.774306640624992
2024-07-04 04:30:00,Kipawa,1.5,19.81720703125
2024-07-04 05:00:00,Kipawa,1.5,19.73140625
2024-07-04 05:30:00,Kipawa,1.5,19.68850585937499
2024-07-04 06:00:00,Kipawa,1.5,19.73140625
2024-07-04 06:30:00,Kipawa,1.5,19.73140625
2024-07-04 07:00:00,Kipawa,1.5,19.68850585937499
2024-07-04 07:30:00,Kipawa,1.5,19.73140625
2024-07-04 08:00:00,Kipawa,1.5,19.774306640624992
2024-07-04 08:30:00,Kipawa,1.5,19.73140625
2024-07-04 09:00:00,Kipawa,1.5,19.774306640624992
2024-07-04 09:30:00,Kipawa,1.5,19.81720703125
2024-07-04 10:00:00,Kipawa,1.5,19.81720703125
2024-07-04 10:30:00,Kipawa,1.5,19.9030078125
2024-07-04 11:00:00,Kipawa,1.5,19.9030078125
2024-07-04 11:30:00,Kipawa,1.5,20.246210937500003
2024-07-04 12:00:00,Kipawa,1.5,20.246210937500003
2024-07-04 12:30:00,Kipawa,1.5,20.460712890624997
2024-07-04 13:00:00,Kipawa,1.5,20.546513671874997
2024-07-04 13:30:00,Kipawa,1.5,20.503613281250004
2024-07-04 14:00:00,Kipawa,1.5,19.98880859375
2024-07-04 14:30:00,Kipawa,1.5,19.945908203124993
2024-07-04 15:00:00,Kipawa,1.5,19.945908203124993
2024-07-04 15:30:00,Kipawa,1.5,20.203310546874995
2024-07-04 16:00:00,Kipawa,1.5,20.031708984374994
2024-07-04 16:30:00,Kipawa,1.5,19.81720703125
2024-07-04 17:00:00,Kipawa,1.5,19.73140625
2024-07-04 17:30:00,Kipawa,1.5,19.73140625
2024-07-04 18:00:00,Kipawa,1.5,19.60270507812499
2024-07-04 18:30:00,Kipawa,1.5,19.64560546875
2024-07-04 19:00:00,Kipawa,1.5,19.81720703125
2024-07-04 19:30:00,Kipawa,1.5,19.774306640624992
2024-07-04 20:00:00,Kipawa,1.5,19.774306640624992
2024-07-04 20:30:00,Kipawa,1.5,19.73140625
2024-07-04 21:00:00,Kipawa,1.5,19.73140625
2024-07-04 21:30:00,Kipawa,1.5,19.9030078125
2024-07-04 22:00:00,Kipawa,1.5,19.860107421874993
2024-07-04 22:30:00,Kipawa,1.5,19.98880859375
2024-07-04 23:00:00,Kipawa,1.5,19.860107421874993
2024-07-04 23:30:00,Kipawa,1.5,20.074609375
2024-07-05 00:00:00,Kipawa,1.5,20.160410156250002
2024-07-05 00:30:00,Kipawa,1.5,20.031708984374994
2024-07-05 01:00:00,Kipawa,1.5,19.81720703125
2024-07-05 01:30:00,Kipawa,1.5,19.73140625
2024-07-05 02:00:00,Kipawa,1.5,20.031708984374994
2024-07-05 02:30:00,Kipawa,1.5,19.98880859375
2024-07-05 03:00:00,Kipawa,1.5,20.031708984374994
2024-07-05 03:30:00,Kipawa,1.5,20.203310546874995
2024-07-05 04:00:00,Kipawa,1.5,20.246210937500003
2024-07-05 04:30:00,Kipawa,1.5,20.332011718750003
2024-07-05 05:00:00,Kipawa,1.5,20.332011718750003
2024-07-05 05:30:00,Kipawa,1.5,20.289111328124996
2024-07-05 06:00:00,Kipawa,1.5,20.289111328124996
2024-07-05 06:30:00,Kipawa,1.5,20.374912109374996
2024-07-05 07:00:00,Kipawa,1.5,20.374912109374996
2024-07-05 07:30:00,Kipawa,1.5,20.289111328124996
2024-07-05 08:00:00,Kipawa,1.5,20.246210937500003
2024-07-05 08:30:00,Kipawa,1.5,20.203310546874995
2024-07-05 09:00:00,Kipawa,1.5,20.246210937500003
2024-07-05 09:30:00,Kipawa,1.5,20.374912109374996
2024-07-05 10:00:00,Kipawa,1.5,20.332011718750003
2024-07-05 10:30:00,Kipawa,1.5,20.374912109374996
2024-07-05 11:00:00,Kipawa,1.5,20.460712890624997
2024-07-05 11:30:00,Kipawa,1.5,20.546513671874997
2024-07-05 12:00:00,Kipawa,1.5,20.67521484374999
2024-07-05 12:30:00,Kipawa,1.5,20.846816406249992
2024-07-05 13:00:00,Kipawa,1.5,21.018417968749993
2024-07-05 13:30:00,Kipawa,1.5,21.147119140625
2024-07-05 14:00:00,Kipawa,1.5,21.275820312499995
2024-07-05 14:30:00,Kipawa,1.5,21.361621093749996
2024-07-05 15:00:00,Kipawa,1.5,21.318720703125003
2024-07-05 15:30:00,Kipawa,1.5,21.404521484375003
2024-07-05 16:00:00,Kipawa,1.5,20.803916015625
2024-07-05 16:30:00,Kipawa,1.5,21.104218749999994
2024-07-05 17:00:00,Kipawa,1.5,21.147119140625
2024-07-05 17:30:00,Kipawa,1.5,21.018417968749993
2024-07-05 18:00:00,Kipawa,1.5,21.275820312499995
2024-07-05 18:30:00,Kipawa,1.5,21.404521484375003
2024-07-05 19:00:00,Kipawa,1.5,21.147119140625
2024-07-05 19:30:00,Kipawa,1.5,21.061318359375
2024-07-05 20:00:00,Kipawa,1.5,20.889716796875
2024-07-05 20:30:00,Kipawa,1.5,21.318720703125003
2024-07-05 21:00:00,Kipawa,1.5,21.9622265625
2024-07-05 21:30:00,Kipawa,1.5,21.83352539062499
2024-07-05 22:00:00,Kipawa,1.5,21.87642578125
2024-07-05 22:30:00,Kipawa,1.5,21.704824218749998
2024-07-05 23:00:00,Kipawa,1.5,21.790625
2024-07-05 23:30:00,Kipawa,1.5,21.74772460937499
2024-07-06 00:00:00,Kipawa,1.5,21.704824218749998
2024-07-06 00:30:00,Kipawa,1.5,21.704824218749998
2024-07-06 01:00:00,Kipawa,1.5,21.661923828125005
2024-07-06 01:30:00,Kipawa,1.5,21.661923828125005
2024-07-06 02:00:00,Kipawa,1.5,21.576123046875004
2024-07-06 02:30:00,Kipawa,1.5,21.533222656249997
2024-07-06 03:00:00,Kipawa,1.5,21.533222656249997
2024-07-06 03:30:00,Kipawa,1.5,21.490322265625004
2024-07-06 04:00:00,Kipawa,1.5,21.490322265625004
2024-07-06 04:30:00,Kipawa,1.5,21.447421874999996
2024-07-06 05:00:00,Kipawa,1.5,21.490322265625004
2024-07-06 05:30:00,Kipawa,1.5,21.447421874999996
2024-07-06 06:00:00,Kipawa,1.5,21.404521484375003
2024-07-06 06:30:00,Kipawa,1.5,21.318720703125003
2024-07-06 07:00:00,Kipawa,1.5,21.318720703125003
2024-07-06 07:30:00,Kipawa,1.5,21.318720703125003
2024-07-06 08:00:00,Kipawa,1.5,21.361621093749996
2024-07-06 08:30:00,Kipawa,1.5,21.361621093749996
2024-07-06 09:00:00,Kipawa,1.5,21.404521484375003
2024-07-06 09:30:00,Kipawa,1.5,21.361621093749996
2024-07-06 10:00:00,Kipawa,1.5,21.361621093749996
2024-07-06 10:30:00,Kipawa,1.5,21.361621093749996
2024-07-06 11:00:00,Kipawa,1.5,21.447421874999996
2024-07-06 11:30:00,Kipawa,1.5,21.361621093749996
2024-07-06 12:00:00,Kipawa,1.5,21.361621093749996
2024-07-06 12:30:00,Kipawa,1.5,21.490322265625004
2024-07-06 13:00:00,Kipawa,1.5,21.404521484375003
2024-07-06 13:30:00,Kipawa,1.5,21.661923828125005
2024-07-06 14:00:00,Kipawa,1.5,21.619023437499997
2024-07-06 14:30:00,Kipawa,1.5,21.661923828125005
2024-07-06 15:00:00,Kipawa,1.5,21.619023437499997
2024-07-06 15:30:00,Kipawa,1.5,21.704824218749998
2024-07-06 16:00:00,Kipawa,1.5,21.74772460937499
2024-07-06 16:30:00,Kipawa,1.5,21.74772460937499
2024-07-06 17:00:00,Kipawa,1.5,21.704824218749998
2024-07-06 17:30:00,Kipawa,1.5,21.704824218749998
2024-07-06 18:00:00,Kipawa,1.5,21.619023437499997
2024-07-06 18:30:00,Kipawa,1.5,21.790625
2024-07-06 19:00:00,Kipawa,1.5,21.704824218749998
2024-07-06 19:30:00,Kipawa,1.5,21.83352539062499
2024-07-06 20:00:00,Kipawa,1.5,21.790625
2024-07-06 20:30:00,Kipawa,1.5,21.74772460937499
2024-07-06 21:00:00,Kipawa,1.5,21.919326171874992
2024-07-06 21:30:00,Kipawa,1.5,21.83352539062499
2024-07-06 22:00:00,Kipawa,1.5,21.661923828125005
2024-07-06 22:30:00,Kipawa,1.5,21.619023437499997
2024-07-06 23:00:00,Kipawa,1.5,21.619023437499997
2024-07-06 23:30:00,Kipawa,1.5,21.576123046875004
2024-07-07 00:00:00,Kipawa,1.5,21.661923828125005
2024-07-07 00:30:00,Kipawa,1.5,21.576123046875004
2024-07-07 01:00:00,Kipawa,1.5,21.576123046875004
2024-07-07 01:30:00,Kipawa,1.5,21.576123046875004
2024-07-07 02:00:00,Kipawa,1.5,21.576123046875004
2024-07-07 02:30:00,Kipawa,1.5,21.576123046875004
2024-07-07 03:00:00,Kipawa,1.5,21.619023437499997
2024-07-07 03:30:00,Kipawa,1.5,21.619023437499997
2024-07-07 04:00:00,Kipawa,1.5,21.619023437499997
2024-07-07 04:30:00,Kipawa,1.5,21.576123046875004
2024-07-07 05:00:00,Kipawa,1.5,21.490322265625004
2024-07-07 05:30:00,Kipawa,1.5,21.404521484375003
2024-07-07 06:00:00,Kipawa,1.5,21.361621093749996
2024-07-07 06:30:00,Kipawa,1.5,21.361621093749996
2024-07-07 07:00:00,Kipawa,1.5,21.404521484375003
2024-07-07 07:30:00,Kipawa,1.5,21.361621093749996
2024-07-07 08:00:00,Kipawa,1.5,21.361621093749996
2024-07-07 08:30:00,Kipawa,1.5,21.361621093749996
2024-07-07 09:00:00,Kipawa,1.5,21.361621093749996
2024-07-07 09:30:00,Kipawa,1.5,21.318720703125003
2024-07-07 10:00:00,Kipawa,1.5,21.404521484375003
2024-07-07 10:30:00,Kipawa,1.5,21.447421874999996
2024-07-07 11:00:00,Kipawa,1.5,21.490322265625004
2024-07-07 11:30:00,Kipawa,1.5,21.619023437499997
2024-07-07 12:00:00,Kipawa,1.5,21.83352539062499
2024-07-07 12:30:00,Kipawa,1.5,22.519931640624996
2024-07-07 13:00:00,Kipawa,1.5,22.691533203124997
2024-07-07 13:30:00,Kipawa,1.5,22.734433593750005
2024-07-07 14:00:00,Kipawa,1.5,23.077636718749993
2024-07-07 14:30:00,Kipawa,1.5,23.249238281249994
2024-07-07 15:00:00,Kipawa,1.5,22.948935546875
2024-07-07 15:30:00,Kipawa,1.5,22.863134765625
2024-07-07 16:00:00,Kipawa,1.5,22.948935546875
2024-07-07 16:30:00,Kipawa,1.5,23.335039062499995
2024-07-07 17:00:00,Kipawa,1.5,23.506640624999996
2024-07-07 17:30:00,Kipawa,1.5,23.377939453125002
2024-07-07 18:00:00,Kipawa,1.5,23.420839843749995
2024-07-07 18:30:00,Kipawa,1.5,23.377939453125002
2024-07-07 19:00:00,Kipawa,1.5,23.292138671875
2024-07-07 19:30:00,Kipawa,1.5,23.206337890625
2024-07-07 20:00:00,Kipawa,1.5,23.120537109375
2024-07-07 20:30:00,Kipawa,1.5,22.648632812500004
2024-07-07 21:00:00,Kipawa,1.5,22.605732421874997
2024-07-07 21:30:00,Kipawa,1.5,22.691533203124997
2024-07-07 22:00:00,Kipawa,1.5,22.90603515624999
2024-07-07 22:30:00,Kipawa,1.5,22.691533203124997
2024-07-07 23:00:00,Kipawa,1.5,22.734433593750005
2024-07-07 23:30:00,Kipawa,1.5,22.777333984374998
2024-07-08 00:00:00,Kipawa,1.5,22.863134765625
2024-07-08 00:30:00,Kipawa,1.5,22.82023437499999
2024-07-08 01:00:00,Kipawa,1.5,22.734433593750005
2024-07-08 01:30:00,Kipawa,1.5,22.734433593750005
2024-07-08 02:00:00,Kipawa,1.5,22.734433593750005
2024-07-08 02:30:00,Kipawa,1.5,22.605732421874997
2024-07-08 03:00:00,Kipawa,1.5,22.562832031250004
2024-07-08 03:30:00,Kipawa,1.5,22.519931640624996
2024-07-08 04:00:00,Kipawa,1.5,22.391230468750003
2024-07-08 04:30:00,Kipawa,1.5,22.305429687500002
2024-07-08 05:00:00,Kipawa,1.5,22.348330078124995
2024-07-08 05:30:00,Kipawa,1.5,22.305429687500002
2024-07-08 06:00:00,Kipawa,1.5,22.21962890625
2024-07-08 06:30:00,Kipawa,1.5,22.176728515624994
2024-07-08 07:00:00,Kipawa,1.5,22.21962890625
2024-07-08 07:30:00,Kipawa,1.5,22.21962890625
2024-07-08 08:00:00,Kipawa,1.5,22.262529296874995
2024-07-08 08:30:00,Kipawa,1.5,22.176728515624994
2024-07-08 09:00:00,Kipawa,1.5,22.133828125
2024-07-08 09:30:00,Kipawa,1.5,22.04802734375
2024-07-08 10:00:00,Kipawa,1.5,22.133828125
2024-07-08 10:30:00,Kipawa,1.5,22.04802734375
2024-07-08 11:00:00,Kipawa,1.5,21.9622265625
2024-07-08 11:30:00,Kipawa,1.5,22.005126953124993
2024-07-08 12:00:00,Kipawa,1.5,22.005126953124993
2024-07-08 12:30:00,Kipawa,1.5,22.005126953124993
2024-07-08 13:00:00,Kipawa,1.5,22.005126953124993
2024-07-08 13:30:00,Kipawa,1.5,22.21962890625
2024-07-08 14:00:00,Kipawa,1.5,22.176728515624994
2024-07-08 14:30:00,Kipawa,1.5,22.777333984374998
2024-07-08 15:00:00,Kipawa,1.5,23.034736328125
2024-07-08 15:30:00,Kipawa,1.5,23.377939453125002
2024-07-08 16:00:00,Kipawa,1.5,23.506640624999996
2024-07-08 16:30:00,Kipawa,1.5,23.463740234375003
2024-07-08 17:00:00,Kipawa,1.5,23.377939453125002
2024-07-08 17:30:00,Kipawa,1.5,23.292138671875
2024-07-08 18:00:00,Kipawa,1.5,23.249238281249994
2024-07-08 18:30:00,Kipawa,1.5,23.249238281249994
2024-07-08 19:00:00,Kipawa,1.5,23.292138671875
2024-07-08 19:30:00,Kipawa,1.5,23.249238281249994
2024-07-08 20:00:00,Kipawa,1.5,23.077636718749993
2024-07-08 20:30:00,Kipawa,1.5,23.034736328125
2024-07-08 21:00:00,Kipawa,1.5,23.034736328125
2024-07-08 21:30:00,Kipawa,1.5,23.077636718749993
2024-07-08 22:00:00,Kipawa,1.5,23.077636718749993
2024-07-08 22:30:00,Kipawa,1.5,23.077636718749993
2024-07-08 23:00:00,Kipawa,1.5,23.120537109375
2024-07-08 23:30:00,Kipawa,1.5,23.120537109375
2024-07-09 00:00:00,Kipawa,1.5,23.077636718749993
2024-07-09 00:30:00,Kipawa,1.5,22.991835937499992
2024-07-09 01:00:00,Kipawa,1.5,22.991835937499992
2024-07-09 01:30:00,Kipawa,1.5,22.863134765625
2024-07-09 02:00:00,Kipawa,1.5,22.948935546875
2024-07-09 02:30:00,Kipawa,1.5,22.90603515624999
2024-07-09 03:00:00,Kipawa,1.5,22.90603515624999
2024-07-09 03:30:00,Kipawa,1.5,22.863134765625
2024-07-09 04:00:00,Kipawa,1.5,22.863134765625
2024-07-09 04:30:00,Kipawa,1.5,22.777333984374998
2024-07-09 05:00:00,Kipawa,1.5,22.777333984374998
2024-07-09 05:30:00,Kipawa,1.5,22.777333984374998
2024-07-09 06:00:00,Kipawa,1.5,22.734433593750005
2024-07-09 06:30:00,Kipawa,1.5,22.734433593750005
2024-07-09 07:00:00,Kipawa,1.5,22.734433593750005
2024-07-09 07:30:00,Kipawa,1.5,22.691533203124997
2024-07-09 08:00:00,Kipawa,1.5,22.605732421874997
2024-07-09 08:30:00,Kipawa,1.5,22.605732421874997
2024-07-09 09:00:00,Kipawa,1.5,22.605732421874997
2024-07-09 09:30:00,Kipawa,1.5,22.734433593750005
2024-07-09 10:00:00,Kipawa,1.5,22.777333984374998
2024-07-09 10:30:00,Kipawa,1.5,22.777333984374998
2024-07-09 11:00:00,Kipawa,1.5,22.691533203124997
2024-07-09 11:30:00,Kipawa,1.5,22.777333984374998
2024-07-09 12:00:00,Kipawa,1.5,22.734433593750005
2024-07-09 12:30:00,Kipawa,1.5,23.034736328125
2024-07-09 13:00:00,Kipawa,1.5,23.163437499999993
2024-07-09 13:30:00,Kipawa,1.5,22.82023437499999
2024-07-09 14:00:00,Kipawa,1.5,23.034736328125
2024-07-09 14:30:00,Kipawa,1.5,23.034736328125
2024-07-09 15:00:00,Kipawa,1.5,23.034736328125
2024-07-09 15:30:00,Kipawa,1.5,22.90603515624999
2024-07-09 16:00:00,Kipawa,1.5,22.82023437499999
2024-07-09 16:30:00,Kipawa,1.5,22.991835937499992
2024-07-09 17:00:00,Kipawa,1.5,22.777333984374998
2024-07-09 17:30:00,Kipawa,1.5,22.734433593750005
2024-07-09 18:00:00,Kipawa,1.5,22.863134765625
2024-07-09 18:30:00,Kipawa,1.5,22.90603515624999
2024-07-09 19:00:00,Kipawa,1.5,22.991835937499992
2024-07-09 19:30:00,Kipawa,1.5,22.90603515624999
2024-07-09 20:00:00,Kipawa,1.5,22.734433593750005
2024-07-09 20:30:00,Kipawa,1.5,22.691533203124997
2024-07-09 21:00:00,Kipawa,1.5,22.605732421874997
2024-07-09 21:30:00,Kipawa,1.5,22.691533203124997
2024-07-09 22:00:00,Kipawa,1.5,22.605732421874997
2024-07-09 22:30:00,Kipawa,1.5,22.562832031250004
2024-07-09 23:00:00,Kipawa,1.5,22.519931640624996
2024-07-09 23:30:00,Kipawa,1.5,22.519931640624996
2024-07-10 00:00:00,Kipawa,1.5,22.777333984374998
2024-07-10 00:30:00,Kipawa,1.5,22.562832031250004
2024-07-10 01:00:00,Kipawa,1.5,22.562832031250004
2024-07-10 01:30:00,Kipawa,1.5,22.562832031250004
2024-07-10 02:00:00,Kipawa,1.5,22.391230468750003
2024-07-10 02:30:00,Kipawa,1.5,22.562832031250004
2024-07-10 03:00:00,Kipawa,1.5,22.648632812500004
2024-07-10 03:30:00,Kipawa,1.5,22.734433593750005
2024-07-10 04:00:00,Kipawa,1.5,22.90603515624999
2024-07-10 04:30:00,Kipawa,1.5,23.077636718749993
2024-07-10 05:00:00,Kipawa,1.5,22.991835937499992
2024-07-10 05:30:00,Kipawa,1.5,22.90603515624999
2024-07-10 06:00:00,Kipawa,1.5,23.120537109375
2024-07-10 06:30:00,Kipawa,1.5,23.163437499999993
2024-07-10 07:00:00,Kipawa,1.5,22.734433593750005
2024-07-10 07:30:00,Kipawa,1.5,23.120537109375
2024-07-10 08:00:00,Kipawa,1.5,23.120537109375
2024-07-10 08:30:00,Kipawa,1.5,23.034736328125
2024-07-10 09:00:00,Kipawa,1.5,22.991835937499992
2024-07-10 09:30:00,Kipawa,1.5,22.991835937499992
2024-07-10 10:00:00,Kipawa,1.5,22.991835937499992
2024-07-10 10:30:00,Kipawa,1.5,22.991835937499992
2024-07-10 11:00:00,Kipawa,1.5,22.991835937499992
2024-07-10 11:30:00,Kipawa,1.5,22.948935546875
2024-07-10 12:00:00,Kipawa,1.5,22.948935546875
2024-07-10 12:30:00,Kipawa,1.5,22.948935546875
2024-07-10 13:00:00,Kipawa,1.5,23.077636718749993
2024-07-10 13:30:00,Kipawa,1.5,23.034736328125
2024-07-10 14:00:00,Kipawa,1.5,22.991835937499992
2024-07-10 14:30:00,Kipawa,1.5,22.863134765625
2024-07-10 15:00:00,Kipawa,1.5,22.734433593750005
2024-07-10 15:30:00,Kipawa,1.5,22.648632812500004
2024-07-10 16:00:00,Kipawa,1.5,22.434130859374996
2024-07-10 16:30:00,Kipawa,1.5,22.605732421874997
2024-07-10 17:00:00,Kipawa,1.5,22.477031250000003
2024-07-10 17:30:00,Kipawa,1.5,22.519931640624996
2024-07-10 18:00:00,Kipawa,1.5,22.477031250000003
2024-07-10 18:30:00,Kipawa,1.5,22.391230468750003
2024-07-10 19:00:00,Kipawa,1.5,22.605732421874997
2024-07-10 19:30:00,Kipawa,1.5,23.077636718749993
2024-07-10 20:00:00,Kipawa,1.5,23.077636718749993
2024-07-10 20:30:00,Kipawa,1.5,23.077636718749993
2024-07-10 21:00:00,Kipawa,1.5,23.077636718749993
2024-07-10 21:30:00,Kipawa,1.5,23.034736328125
2024-07-10 22:00:00,Kipawa,1.5,23.034736328125
2024-07-10 22:30:00,Kipawa,1.5,22.948935546875
2024-07-10 23:00:00,Kipawa,1.5,22.90603515624999
2024-07-10 23:30:00,Kipawa,1.5,22.82023437499999
2024-07-11 00:00:00,Kipawa,1.5,22.734433593750005
2024-07-11 00:30:00,Kipawa,1.5,22.648632812500004
2024-07-11 01:00:00,Kipawa,1.5,22.605732421874997
2024-07-11 01:30:00,Kipawa,1.5,22.605732421874997
2024-07-11 02:00:00,Kipawa,1.5,22.562832031250004
2024-07-11 02:30:00,Kipawa,1.5,22.519931640624996
2024-07-11 03:00:00,Kipawa,1.5,22.477031250000003
2024-07-11 03:30:00,Kipawa,1.5,22.434130859374996
2024-07-11 04:00:00,Kipawa,1.5,22.348330078124995
2024-07-11 04:30:00,Kipawa,1.5,22.348330078124995
2024-07-11 05:00:00,Kipawa,1.5,22.348330078124995
2024-07-11 05:30:00,Kipawa,1.5,22.305429687500002
2024-07-11 06:00:00,Kipawa,1.5,22.21962890625
2024-07-11 06:30:00,Kipawa,1.5,22.176728515624994
2024-07-11 07:00:00,Kipawa,1.5,22.133828125
2024-07-11 07:30:00,Kipawa,1.5,22.005126953124993
2024-07-11 08:00:00,Kipawa,1.5,21.83352539062499
2024-07-11 08:30:00,Kipawa,1.5,21.104218749999994
2024-07-11 09:00:00,Kipawa,1.5,20.803916015625
2024-07-11 09:30:00,Kipawa,1.5,20.503613281250004
2024-07-11 10:00:00,Kipawa,1.5,20.632314453124998
2024-07-11 10:30:00,Kipawa,1.5,21.061318359375
2024-07-11 11:00:00,Kipawa,1.5,20.76101562499999
2024-07-11 11:30:00,Kipawa,1.5,21.232919921875002
2024-07-11 12:00:00,Kipawa,1.5,20.632314453124998
2024-07-11 12:30:00,Kipawa,1.5,20.546513671874997
2024-07-11 13:00:00,Kipawa,1.5,20.76101562499999
2024-07-11 13:30:00,Kipawa,1.5,21.576123046875004
2024-07-11 14:00:00,Kipawa,1.5,21.018417968749993
2024-07-11 14:30:00,Kipawa,1.5,20.889716796875
2024-07-11 15:00:00,Kipawa,1.5,20.846816406249992
2024-07-11 15:30:00,Kipawa,1.5,20.503613281250004
2024-07-11 16:00:00,Kipawa,1.5,20.975517578125
2024-07-11 16:30:00,Kipawa,1.5,21.275820312499995
2024-07-11 17:00:00,Kipawa,1.5,21.661923828125005
2024-07-11 17:30:00,Kipawa,1.5,21.83352539062499
2024-07-11 18:00:00,Kipawa,1.5,20.67521484374999
2024-07-11 18:30:00,Kipawa,1.5,21.190019531249995
2024-07-11 19:00:00,Kipawa,1.5,21.104218749999994
2024-07-11 19:30:00,Kipawa,1.5,21.447421874999996
2024-07-11 20:00:00,Kipawa,1.5,21.490322265625004
2024-07-11 20:30:00,Kipawa,1.5,21.232919921875002
2024-07-11 21:00:00,Kipawa,1.5,21.83352539062499
2024-07-11 21:30:00,Kipawa,1.5,21.9622265625
2024-07-11 22:00:00,Kipawa,1.5,21.9622265625
2024-07-11 22:30:00,Kipawa,1.5,21.919326171874992
2024-07-11 23:00:00,Kipawa,1.5,22.005126953124993
2024-07-11 23:30:00,Kipawa,1.5,22.090927734374993
2024-07-12 00:00:00,Kipawa,1.5,22.262529296874995
2024-07-12 00:30:00,Kipawa,1.5,21.361621093749996
2024-07-12 01:00:00,Kipawa,1.5,21.533222656249997
2024-07-12 01:30:00,Kipawa,1.5,21.447421874999996
2024-07-12 02:00:00,Kipawa,1.5,21.533222656249997
2024-07-12 02:30:00,Kipawa,1.5,21.9622265625
2024-07-12 03:00:00,Kipawa,1.5,22.21962890625
2024-07-12 03:30:00,Kipawa,1.5,22.176728515624994
2024-07-12 04:00:00,Kipawa,1.5,22.21962890625
2024-07-12 04:30:00,Kipawa,1.5,22.21962890625
2024-07-12 05:00:00,Kipawa,1.5,22.176728515624994
2024-07-12 05:30:00,Kipawa,1.5,22.262529296874995
2024-07-12 06:00:00,Kipawa,1.5,22.133828125
2024-07-12 06:30:00,Kipawa,1.5,22.133828125
2024-07-12 07:00:00,Kipawa,1.5,22.133828125
2024-07-12 07:30:00,Kipawa,1.5,22.04802734375
2024-07-12 08:00:00,Kipawa,1.5,22.005126953124993
2024-07-12 08:30:00,Kipawa,1.5,22.005126953124993
2024-07-12 09:00:00,Kipawa,1.5,22.04802734375
2024-07-12 09:30:00,Kipawa,1.5,22.21962890625
2024-07-12 10:00:00,Kipawa,1.5,22.262529296874995
2024-07-12 10:30:00,Kipawa,1.5,22.262529296874995
2024-07-12 11:00:00,Kipawa,1.5,22.305429687500002
2024-07-12 11:30:00,Kipawa,1.5,22.305429687500002
2024-07-12 12:00:00,Kipawa,1.5,22.348330078124995
2024-07-12 12:30:00,Kipawa,1.5,22.305429687500002
2024-07-12 13:00:00,Kipawa,1.5,22.562832031250004
2024-07-12 13:30:00,Kipawa,1.5,22.434130859374996
2024-07-12 14:00:00,Kipawa,1.5,22.519931640624996
2024-07-12 14:30:00,Kipawa,1.5,22.991835937499992
2024-07-12 15:00:00,Kipawa,1.5,24.0214453125
2024-07-12 15:30:00,Kipawa,1.5,23.97854492187499
2024-07-12 16:00:00,Kipawa,1.5,23.721142578125004
2024-07-12 16:30:00,Kipawa,1.5,23.420839843749995
2024-07-12 17:00:00,Kipawa,1.5,23.549541015625003
2024-07-12 17:30:00,Kipawa,1.5,23.89274414062499
2024-07-12 18:00:00,Kipawa,1.5,23.721142578125004
2024-07-12 18:30:00,Kipawa,1.5,23.806943359375005
2024-07-12 19:00:00,Kipawa,1.5,23.84984375
2024-07-12 19:30:00,Kipawa,1.5,23.678242187499997
2024-07-12 20:00:00,Kipawa,1.5,23.635341796875004
2024-07-12 20:30:00,Kipawa,1.5,23.93564453125
2024-07-12 21:00:00,Kipawa,1.5,23.93564453125
2024-07-12 21:30:00,Kipawa,1.5,23.89274414062499
